file_name,split,audio_path,transcript_source,method,speaker_id,writer_id,audio_clipping,background_noise_audible,quiet_speaker,overall_quality_of_the_audio,ground_truth_phrase,input_transcript,predicted_transcript,transcript_exact_match,transcript_similarity,transcript_word_overlap,ground_truth_prompt,predicted_clinical_label,clinical_label_exact_match,clinical_label_similarity,clinical_label_word_overlap,confidence,top_3_labels,actual_label_in_top_3,human_review_recommended,human_review_reason,chief_complaint,symptoms,body_parts,acuity,few_shot_example_count,few_shot_example_file_names,few_shot_example_labels,stt_model,extraction_model,chat_latency_seconds,stt_cost,chat_cost,stt_seconds_billed,stt_input_tokens,stt_output_tokens,chat_input_tokens,chat_output_tokens
1249120_22423108_58060969.wav,test,data/recordings/test/1249120_22423108_58060969.wav,asr,few_shot,22423108,44130352,no_clipping,no_noise,audible_speaker,4,"There is an extreme pressure below my belly button at the right, which I feel every time I go out for a jog.","There is an extreme pressure below my belly button at the right, which I feel every time I go out for a jog.","There is an extreme pressure below my belly button at the right, which I feel every time I go out for a jog.",True,1.0,1.0,Internal pain,Internal pain,True,1.0,1.0,0.92,Internal pain | Stomach ache | Injury from sports,True,False,auto_accept,Extreme pressure below the belly button on the right side triggered by jogging.,extreme pressure | pain with physical exertion,abdomen | right lower quadrant,medium,4,1249120_44220382_83334524.wav | 1249120_44246595_62065592.wav | 1249120_44176037_96532055.wav | 1249120_44246595_41594719.wav,Internal pain | Ear ache | Muscle pain | Blurry vision,openai/whisper-large-v3-turbo,anthropic/claude-haiku-4.5,1.949,0.00011111111111111112,0.001791,10.0,,,,
1249120_22423108_99422083.wav,test,data/recordings/test/1249120_22423108_99422083.wav,asr,zero_shot,22423108,42082009,no_clipping,light_noise,audible_speaker,4,"It's hard to stand up, and I'm moving very slowly",It's hard to stand up and I'm moving very slowly.,It's hard to stand up and I'm moving very slowly.,True,1.0,1.0,Body feels weak,Body feels weak,True,1.0,1.0,0.75,Body feels weak | Muscle pain | Internal pain,True,False,auto_accept,Patient reports difficulty standing and moving slowly.,difficulty standing | slow movement | generalized weakness,legs | lower extremities,medium,0,,,openai/whisper-large-v3-turbo,anthropic/claude-haiku-4.5,1.5716,0.00011111111111111112,0.001528,10.0,,,,
1249120_22423108_99422083.wav,test,data/recordings/test/1249120_22423108_99422083.wav,asr,few_shot,22423108,42082009,no_clipping,light_noise,audible_speaker,4,"It's hard to stand up, and I'm moving very slowly",It's hard to stand up and I'm moving very slowly.,It's hard to stand up and I'm moving very slowly.,True,1.0,1.0,Body feels weak,Body feels weak,True,1.0,1.0,0.95,Body feels weak | Feeling dizzy | Internal pain,True,False,auto_accept,Patient reports difficulty standing and moving slowly.,difficulty standing | slow movement | weakness,legs | body,medium,4,1249120_44220382_85329668.wav | 1249120_44188922_24155893.wav | 1249120_44142156_61923550.wav | 1249120_44194084_64350531.wav,Body feels weak | Head ache | Skin issue | Hard to breath,openai/whisper-large-v3-turbo,anthropic/claude-haiku-4.5,1.4784,0.00011111111111111112,0.001682,10.0,,,,
1249120_27392644_12852027.wav,test,data/recordings/test/1249120_27392644_12852027.wav,asr,zero_shot,27392644,34987462,no_clipping,no_noise,audible_speaker,3,I feel so sore in my stomach area.,I feel so sore in my stomach area.,I feel so sore in my stomach area.,True,1.0,1.0,Stomach ache,Stomach ache,True,1.0,1.0,0.92,Stomach ache | Internal pain | Body feels weak,True,False,auto_accept,Patient reports soreness in the stomach area.,Soreness in stomach area,Stomach,medium,0,,,openai/whisper-large-v3-turbo,anthropic/claude-haiku-4.5,1.6509,0.00011111111111111112,0.00151,10.0,,,,
1249120_27392644_12852027.wav,test,data/recordings/test/1249120_27392644_12852027.wav,asr,few_shot,27392644,34987462,no_clipping,no_noise,audible_speaker,3,I feel so sore in my stomach area.,I feel so sore in my stomach area.,I feel so sore in my stomach area.,True,1.0,1.0,Stomach ache,Stomach ache,True,1.0,1.0,0.95,Stomach ache | Internal pain | Body feels weak,True,False,auto_accept,Patient reports soreness in the stomach area.,soreness | stomach discomfort,stomach,low,4,1249120_44174241_106127699.wav | 1249120_44220382_45758718.wav | 1249120_44160489_24871058.wav | 1249120_44160489_53189650.wav,Stomach ache | Internal pain | Cough | Back pain,openai/whisper-large-v3-turbo,anthropic/claude-haiku-4.5,1.5218,0.00011111111111111112,0.00165,10.0,,,,
1249120_27392644_42382970.wav,test,data/recordings/test/1249120_27392644_42382970.wav,asr,zero_shot,27392644,21665495,no_clipping,no_noise,audible_speaker,4,When I go to sleep I am feeling cold,"When I go to sleep, I am feeling cold.","When I go to sleep, I am feeling cold.",True,1.0,1.0,Feeling cold,Feeling cold,True,1.0,1.0,0.85,Feeling cold | Body feels weak | Feeling dizzy,True,False,auto_accept,Patient experiences feeling cold when going to sleep.,Feeling cold at bedtime,,low,0,,,openai/whisper-large-v3-turbo,anthropic/claude-haiku-4.5,1.5551,0.00011111111111111112,0.001496,10.0,,,,
1249120_27392644_42382970.wav,test,data/recordings/test/1249120_27392644_42382970.wav,asr,few_shot,27392644,21665495,no_clipping,no_noise,audible_speaker,4,When I go to sleep I am feeling cold,"When I go to sleep, I am feeling cold.","When I go to sleep, I am feeling cold.",True,1.0,1.0,Feeling cold,Feeling cold,True,1.0,1.0,0.95,Feeling cold | Feeling dizzy | Body feels weak,True,False,auto_accept,Patient experiences feeling cold when going to sleep.,feeling cold,,low,4,1249120_44220382_18567582.wav | 1249120_44176037_31789912.wav | 1249120_44246595_54009181.wav | 1249120_44220382_83567201.wav,Feeling cold | Blurry vision | Stomach ache | Feeling dizzy,openai/whisper-large-v3-turbo,anthropic/claude-haiku-4.5,1.1906,0.00011111111111111112,0.00163,10.0,,,,
1249120_27392644_44306106.wav,test,data/recordings/test/1249120_27392644_44306106.wav,asr,zero_shot,27392644,44088126,no_clipping,no_noise,audible_speaker,3.67,Need to scratch my skin every minute,Need to scratch my skin every minute.,Need to scratch my skin every minute.,True,1.0,1.0,Skin issue,Skin issue,True,1.0,1.0,0.85,Skin issue | Acne | Internal pain,True,False,auto_accept,Patient reports persistent itching requiring frequent scratching.,Itching | Urge to scratch frequently,Skin,low,0,,,openai/whisper-large-v3-turbo,anthropic/claude-haiku-4.5,1.6291,0.00011111111111111112,0.001523,10.0,,,,
1249120_27392644_44306106.wav,test,data/recordings/test/1249120_27392644_44306106.wav,asr,few_shot,27392644,44088126,no_clipping,no_noise,audible_speaker,3.67,Need to scratch my skin every minute,Need to scratch my skin every minute.,Need to scratch my skin every minute.,True,1.0,1.0,Skin issue,Skin issue,True,1.0,1.0,0.85,Skin issue | Acne | Internal pain,True,False,auto_accept,Patient reports intense itching requiring frequent scratching.,intense itching | frequent scratching urge,skin,low,4,1249120_44197979_79023640.wav | 1249120_44246595_57907447.wav | 1249120_44220382_11789129.wav | 1249120_44194084_102319210.wav,Skin issue | Hair falling out | Muscle pain | Joint pain,openai/whisper-large-v3-turbo,anthropic/claude-haiku-4.5,1.5082,0.00011111111111111112,0.001664,10.0,,,,
1249120_27392644_69422505.wav,test,data/recordings/test/1249120_27392644_69422505.wav,asr,zero_shot,27392644,44118742,no_clipping,no_noise,audible_speaker,3.67,I'm in need for a treatment for my hair fall,I am in need for a treatment for my hair fall.,I am in need for a treatment for my hair fall.,False,0.9888,0.8182,Hair falling out,Hair falling out,True,1.0,1.0,0.95,Hair falling out | Skin issue | Body feels weak,True,False,auto_accept,Patient reports hair loss and is seeking treatment.,Hair falling out,Hair/scalp,low,0,,,openai/whisper-large-v3-turbo,anthropic/claude-haiku-4.5,1.8652,0.00011111111111111112,0.001502,10.0,,,,
1249120_27392644_69422505.wav,test,data/recordings/test/1249120_27392644_69422505.wav,asr,few_shot,27392644,44118742,no_clipping,no_noise,audible_speaker,3.67,I'm in need for a treatment for my hair fall,I am in need for a treatment for my hair fall.,I am in need for a treatment for my hair fall.,False,0.9888,0.8182,Hair falling out,Hair falling out,True,1.0,1.0,0.95,Hair falling out | Skin issue | Body feels weak,True,False,auto_accept,Patient is experiencing hair loss and seeking treatment.,hair fall | hair loss,hair | scalp,low,4,1249120_44220382_104802531.wav | 1249120_44176037_102837935.wav | 1249120_44194084_90297861.wav | 1249120_44176037_70263526.wav,Hair falling out | Head ache | Back pain | Joint pain,openai/whisper-large-v3-turbo,anthropic/claude-haiku-4.5,1.9698,0.00011111111111111112,0.001668,10.0,,,,
1249120_27392644_27648433.wav,test,data/recordings/test/1249120_27392644_27648433.wav,asr,zero_shot,27392644,44096379,no_clipping,no_noise,audible_speaker,4,"surgical wounds red, firing pus, painful and hot to the touch","surgical wounds red, finding pus painful and hot to the touch","surgical wounds red, finding pus painful and hot to the touch",False,0.9748,0.8333,Infected wound,Infected wound,True,1.0,1.0,0.92,Infected wound | Open wound | Internal pain,True,False,auto_accept,"Surgical wound showing signs of infection with redness, purulent drainage, and warmth.",redness | pus drainage | pain | warmth/heat at wound site,surgical wound site,high,0,,,openai/whisper-large-v3-turbo,anthropic/claude-haiku-4.5,1.7949,0.00011111111111111112,0.001603,10.0,,,,
1249120_27392644_27648433.wav,test,data/recordings/test/1249120_27392644_27648433.wav,asr,few_shot,27392644,44096379,no_clipping,no_noise,audible_speaker,4,"surgical wounds red, firing pus, painful and hot to the touch","surgical wounds red, finding pus painful and hot to the touch","surgical wounds red, finding pus painful and hot to the touch",False,0.9748,0.8333,Infected wound,Infected wound,True,1.0,1.0,0.95,Infected wound | Open wound | Internal pain,True,False,auto_accept,"Surgical wound showing signs of infection with redness, purulent drainage, and warmth.",redness | pus | pain | warmth | hot to the touch,surgical wound site,high,4,1249120_44235678_13002551.wav | 1249120_44197979_39096146.wav | 1249120_44176037_93714115.wav | 1249120_44188922_16063469.wav,Head ache | Open wound | Muscle pain | Infected wound,openai/whisper-large-v3-turbo,anthropic/claude-haiku-4.5,2.0266,0.00011111111111111112,0.001766,10.0,,,,
1249120_27392644_71841210.wav,test,data/recordings/test/1249120_27392644_71841210.wav,asr,zero_shot,27392644,44118742,no_clipping,no_noise,audible_speaker,3.33,I had a sharp pain in my stomach,I had a sharp pain in my stomach.,I had a sharp pain in my stomach.,True,1.0,1.0,Stomach ache,Stomach ache,True,1.0,1.0,0.92,Stomach ache | Internal pain | Body feels weak,True,False,auto_accept,Patient reports sharp pain in the stomach.,sharp pain | stomach pain,stomach,medium,0,,,openai/whisper-large-v3-turbo,anthropic/claude-haiku-4.5,1.7375,0.00011111111111111112,0.001494,10.0,,,,
1249120_27392644_71841210.wav,test,data/recordings/test/1249120_27392644_71841210.wav,asr,few_shot,27392644,44118742,no_clipping,no_noise,audible_speaker,3.33,I had a sharp pain in my stomach,I had a sharp pain in my stomach.,I had a sharp pain in my stomach.,True,1.0,1.0,Stomach ache,Stomach ache,True,1.0,1.0,0.85,Stomach ache | Internal pain | Acne,True,False,auto_accept,Patient reports sharp pain in the stomach.,sharp pain,stomach,medium,4,1249120_44220382_45758718.wav | 1249120_44197979_23991689.wav | 1249120_44160489_90541690.wav | 1249120_44176037_102837935.wav,Internal pain | Stomach ache | Ear ache | Head ache,openai/whisper-large-v3-turbo,anthropic/claude-haiku-4.5,1.5612,0.00011111111111111112,0.001624,10.0,,,,
1249120_27392644_94581488.wav,test,data/recordings/test/1249120_27392644_94581488.wav,asr,zero_shot,27392644,44063565,no_clipping,no_noise,audible_speaker,3.67,"my cbc report indicate 10 hb, i feel tired of little work.","My CBC report indicate 10HB, I feel tired of little work.","My CBC report indicate 10HB, I feel tired of little work.",False,0.991,0.7692,Body feels weak,Body feels weak,True,1.0,1.0,0.72,Body feels weak | Feeling cold | Internal pain,True,False,auto_accept,Patient reports fatigue and weakness with low hemoglobin level of 10 g/dL.,Fatigue | Tiredness with minimal exertion | Low hemoglobin (10 g/dL),,medium,0,,,openai/whisper-large-v3-turbo,anthropic/claude-haiku-4.5,1.6892,0.00011111111111111112,0.001656,10.0,,,,
1249120_27392644_94581488.wav,test,data/recordings/test/1249120_27392644_94581488.wav,asr,few_shot,27392644,44063565,no_clipping,no_noise,audible_speaker,3.67,"my cbc report indicate 10 hb, i feel tired of little work.","My CBC report indicate 10HB, I feel tired of little work.","My CBC report indicate 10HB, I feel tired of little work.",False,0.991,0.7692,Body feels weak,Body feels weak,True,1.0,1.0,0.75,Body feels weak | Feeling cold | Internal pain,True,False,auto_accept,Patient reports fatigue and low hemoglobin levels on CBC report.,fatigue | tiredness with minimal exertion | low hemoglobin (10 HB),,medium,4,1249120_44197979_75966548.wav | 1249120_44246595_31879288.wav | 1249120_44160489_53189650.wav | 1249120_44220382_104802531.wav,Head ache | Emotional pain | Back pain | Hair falling out,openai/whisper-large-v3-turbo,anthropic/claude-haiku-4.5,1.623,0.00011111111111111112,0.001747,10.0,,,,
1249120_28006404_35048167.wav,test,data/recordings/test/1249120_28006404_35048167.wav,asr,zero_shot,28006404,21665495,no_clipping,no_noise,audible_speaker,3.67,I have a headache every time I eat ice cream,I have a headache every time I eat ice cream.,I have a headache every time I eat ice cream.,True,1.0,1.0,Head ache,Head ache,True,1.0,1.0,0.85,Head ache | Stomach ache | Internal pain,True,False,auto_accept,Patient experiences headache triggered by eating ice cream.,headache | headache triggered by ice cream consumption,head,low,0,,,openai/whisper-large-v3-turbo,anthropic/claude-haiku-4.5,1.4502,0.00011111111111111112,0.001572,10.0,,,,
1249120_28006404_35048167.wav,test,data/recordings/test/1249120_28006404_35048167.wav,asr,few_shot,28006404,21665495,no_clipping,no_noise,audible_speaker,3.67,I have a headache every time I eat ice cream,I have a headache every time I eat ice cream.,I have a headache every time I eat ice cream.,True,1.0,1.0,Head ache,Head ache,True,1.0,1.0,0.95,Head ache | Internal pain | Stomach ache,True,False,auto_accept,Headache triggered by ice cream consumption.,headache | pain triggered by ice cream,head,low,4,1249120_44176037_60338690.wav | 1249120_44197979_10689366.wav | 1249120_44197979_24602195.wav | 1249120_44246595_35641157.wav,Head ache | Internal pain | Ear ache | Emotional pain,openai/whisper-large-v3-turbo,anthropic/claude-haiku-4.5,1.3869,0.00011111111111111112,0.001656,10.0,,,,
1249120_27392644_88966581.wav,test,data/recordings/test/1249120_27392644_88966581.wav,asr,zero_shot,27392644,40632132,no_clipping,no_noise,audible_speaker,4.33,I have a skin rash after eating an ice-cream.,I have a skin rush after eating an ice cream.,I have a skin rush after eating an ice cream.,False,0.9773,0.8182,Skin issue,Skin issue,True,1.0,1.0,0.85,Skin issue | Acne | Internal pain,True,False,auto_accept,Patient developed a skin rash after consuming ice cream.,skin rash | rash after eating ice cream,skin,low,0,,,openai/whisper-large-v3-turbo,anthropic/claude-haiku-4.5,1.369,0.00011111111111111112,0.001526,10.0,,,,
1249120_27392644_88966581.wav,test,data/recordings/test/1249120_27392644_88966581.wav,asr,few_shot,27392644,40632132,no_clipping,no_noise,audible_speaker,4.33,I have a skin rash after eating an ice-cream.,I have a skin rush after eating an ice cream.,I have a skin rush after eating an ice cream.,False,0.9773,0.8182,Skin issue,Skin issue,True,1.0,1.0,0.85,Skin issue | Acne | Infected wound,True,False,auto_accept,Patient developed a skin rash after consuming ice cream.,skin rash | rash after eating ice cream,skin,low,4,1249120_44176037_60338690.wav | 1249120_44246595_35641157.wav | 1249120_44220382_79705872.wav | 1249120_44174241_49139594.wav,Head ache | Emotional pain | Internal pain | Shoulder pain,openai/whisper-large-v3-turbo,anthropic/claude-haiku-4.5,1.8139,0.00011111111111111112,0.001672,10.0,,,,
1249120_28006404_24411920.wav,test,data/recordings/test/1249120_28006404_24411920.wav,asr,zero_shot,28006404,44118742,no_clipping,no_noise,audible_speaker,3.67,I had alot of exercise yesterday so i feel sharp muscle pains,"I had a lot of exercise yesterday, so I feel sharp muscle pains.","I had a lot of exercise yesterday, so I feel sharp muscle pains.",False,0.9919,0.7692,Muscle pain,Muscle pain,True,1.0,1.0,0.95,Muscle pain | Injury from sports | Body feels weak,True,False,auto_accept,Patient experiencing sharp muscle pain following heavy exercise.,sharp muscle pains | post-exercise soreness,muscles,low,0,,,openai/whisper-large-v3-turbo,anthropic/claude-haiku-4.5,1.8679,0.00011111111111111112,0.001531,10.0,,,,
1249120_28006404_24411920.wav,test,data/recordings/test/1249120_28006404_24411920.wav,asr,few_shot,28006404,44118742,no_clipping,no_noise,audible_speaker,3.67,I had alot of exercise yesterday so i feel sharp muscle pains,"I had a lot of exercise yesterday, so I feel sharp muscle pains.","I had a lot of exercise yesterday, so I feel sharp muscle pains.",False,0.9919,0.7692,Muscle pain,Muscle pain,True,1.0,1.0,0.95,Muscle pain | Injury from sports | Body feels weak,True,False,auto_accept,Sharp muscle pain following heavy exercise.,sharp muscle pains | post-exercise soreness,muscles,low,4,1249120_44194084_75430110.wav | 1249120_44176037_46744530.wav | 1249120_44220382_104802531.wav | 1249120_44220382_45758718.wav,Muscle pain | Shoulder pain | Hair falling out | Internal pain,openai/whisper-large-v3-turbo,anthropic/claude-haiku-4.5,1.4771,0.00011111111111111112,0.001667,10.0,,,,
1249120_28006404_74861178.wav,test,data/recordings/test/1249120_28006404_74861178.wav,asr,zero_shot,28006404,19638651,no_clipping,no_noise,audible_speaker,4.33,I often get a sharp pain in my chest and I can't tell what I'm doing that might be triggering it.,I often get a sharp pain in my chest and I can't tell what I'm doing that might be triggering it.,I often get a sharp pain in my chest and I can't tell what I'm doing that might be triggering it.,True,1.0,1.0,Heart hurts,Heart hurts,True,1.0,1.0,0.75,Heart hurts | Internal pain | Muscle pain,True,True,high_risk_label_low_confidence,Patient reports sharp chest pain of unclear etiology.,sharp pain | chest pain | unpredictable onset,chest,high,0,,,openai/whisper-large-v3-turbo,anthropic/claude-haiku-4.5,1.9024,0.00011111111111111112,0.00154,10.0,,,,
1249120_28006404_74861178.wav,test,data/recordings/test/1249120_28006404_74861178.wav,asr,few_shot,28006404,19638651,no_clipping,no_noise,audible_speaker,4.33,I often get a sharp pain in my chest and I can't tell what I'm doing that might be triggering it.,I often get a sharp pain in my chest and I can't tell what I'm doing that might be triggering it.,I often get a sharp pain in my chest and I can't tell what I'm doing that might be triggering it.,True,1.0,1.0,Heart hurts,Heart hurts,True,1.0,1.0,0.92,Heart hurts | Internal pain | Muscle pain,True,False,auto_accept,Patient experiences sharp chest pain with unclear triggers.,sharp pain | chest pain | unpredictable pain episodes,chest,high,4,1249120_44176037_31708444.wav | 1249120_44197979_28707699.wav | 1249120_44160489_90541690.wav | 1249120_44176037_78861186.wav,Heart hurts | Internal pain | Ear ache | Back pain,openai/whisper-large-v3-turbo,anthropic/claude-haiku-4.5,1.741,0.00011111111111111112,0.001717,10.0,,,,
1249120_28006404_81827562.wav,test,data/recordings/test/1249120_28006404_81827562.wav,asr,zero_shot,28006404,44130352,no_clipping,no_noise,audible_speaker,3.67,"Had I stepped on a needle it wouldn't have hurt so much, like this damned spur in my heel.","Had I stepped on a needle, it wouldn't have hurt so much, like this damp spur in my heel.","Had I stepped on a needle, it wouldn't have hurt so much, like this damp spur in my heel.",False,0.977,0.9048,Foot ache,Foot ache,True,1.0,1.0,0.85,Foot ache | Joint pain | Internal pain,True,False,auto_accept,"Severe heel pain described as worse than a needle puncture, possibly related to a bone spur.",severe heel pain | pain worse than needle puncture | damp spur sensation,heel | foot,medium,0,,,openai/whisper-large-v3-turbo,anthropic/claude-haiku-4.5,1.9694,0.00011111111111111112,0.00169,10.0,,,,
1249120_28006404_81827562.wav,test,data/recordings/test/1249120_28006404_81827562.wav,asr,few_shot,28006404,44130352,no_clipping,no_noise,audible_speaker,3.67,"Had I stepped on a needle it wouldn't have hurt so much, like this damned spur in my heel.","Had I stepped on a needle, it wouldn't have hurt so much, like this damp spur in my heel.","Had I stepped on a needle, it wouldn't have hurt so much, like this damp spur in my heel.",False,0.977,0.9048,Foot ache,Foot ache,True,1.0,1.0,0.95,Foot ache | Internal pain | Joint pain,True,False,auto_accept,Patient reports severe heel pain from a spur.,sharp pain | severe pain comparable to stepping on a needle,heel,medium,4,1249120_44194084_99534522.wav | 1249120_44176037_39613511.wav | 1249120_44220382_27478194.wav | 1249120_44160489_90541690.wav,Foot ache | Heart hurts | Shoulder pain | Ear ache,openai/whisper-large-v3-turbo,anthropic/claude-haiku-4.5,1.907,0.00011111111111111112,0.001716,10.0,,,,
1249120_28006404_99580586.wav,test,data/recordings/test/1249120_28006404_99580586.wav,asr,zero_shot,28006404,44045955,no_clipping,no_noise,audible_speaker,4,I'm not good i'm feeling so cold,"I'm not good, I'm feeling so cold.","I'm not good, I'm feeling so cold.",True,1.0,1.0,Feeling cold,Feeling cold,True,1.0,1.0,0.92,Feeling cold | Body feels weak | Feeling dizzy,True,False,auto_accept,Patient reports feeling very cold.,Feeling cold,,low,0,,,openai/whisper-large-v3-turbo,anthropic/claude-haiku-4.5,1.3354,0.00011111111111111112,0.001466,10.0,,,,
1249120_28006404_99580586.wav,test,data/recordings/test/1249120_28006404_99580586.wav,asr,few_shot,28006404,44045955,no_clipping,no_noise,audible_speaker,4,I'm not good i'm feeling so cold,"I'm not good, I'm feeling so cold.","I'm not good, I'm feeling so cold.",True,1.0,1.0,Feeling cold,Feeling cold,True,1.0,1.0,0.95,Feeling cold | Body feels weak | Feeling dizzy,True,False,auto_accept,Patient reports feeling cold and not feeling well.,feeling cold | general malaise,,low,4,1249120_44220382_106653870.wav | 1249120_44246595_54009181.wav | 1249120_44197979_10146538.wav | 1249120_44246595_71984487.wav,Feeling cold | Stomach ache | Open wound | Injury from sports,openai/whisper-large-v3-turbo,anthropic/claude-haiku-4.5,1.2698,0.00011111111111111112,0.001639,10.0,,,,
1249120_28006404_89306044.wav,test,data/recordings/test/1249120_28006404_89306044.wav,asr,zero_shot,28006404,44140394,no_clipping,no_noise,audible_speaker,3,I have this strange rash on my arm.,I have this strange rash on my arm.,I have this strange rash on my arm.,True,1.0,1.0,Skin issue,Skin issue,True,1.0,1.0,0.92,Skin issue | Acne | Infected wound,True,False,auto_accept,Patient reports a strange rash on the arm.,Rash,Arm,low,0,,,openai/whisper-large-v3-turbo,anthropic/claude-haiku-4.5,1.6366,0.00011111111111111112,0.001495,10.0,,,,
1249120_28006404_89306044.wav,test,data/recordings/test/1249120_28006404_89306044.wav,asr,few_shot,28006404,44140394,no_clipping,no_noise,audible_speaker,3,I have this strange rash on my arm.,I have this strange rash on my arm.,I have this strange rash on my arm.,True,1.0,1.0,Skin issue,Skin issue,True,1.0,1.0,0.95,Skin issue | Acne | Infected wound,True,False,auto_accept,Patient reports a strange rash on the arm.,rash,arm,low,4,1249120_44220382_88604885.wav | 1249120_44220382_68839138.wav | 1249120_44176037_92329827.wav | 1249120_44160489_90541690.wav,Skin issue | Emotional pain | Heart hurts | Ear ache,openai/whisper-large-v3-turbo,anthropic/claude-haiku-4.5,1.4383,0.00011111111111111112,0.001625,10.0,,,,
1249120_28006404_93124361.wav,test,data/recordings/test/1249120_28006404_93124361.wav,asr,zero_shot,28006404,44130352,no_clipping,no_noise,audible_speaker,4,I cannot breathe because of this dull ache below my left shoulder.,I cannot breathe because of this dull ache below my left shoulder.,I cannot breathe because of this dull ache below my left shoulder.,True,1.0,1.0,Heart hurts,Hard to breath,False,0.4,0.0,0.75,Hard to breath | Heart hurts | Shoulder pain,True,True,high_risk_label_low_confidence,Patient reports difficulty breathing associated with a dull ache below the left shoulder.,difficulty breathing | dull ache,left shoulder | chest,high,0,,,openai/whisper-large-v3-turbo,anthropic/claude-haiku-4.5,2.3072,0.00011111111111111112,0.001561,10.0,,,,
1249120_28006404_93124361.wav,test,data/recordings/test/1249120_28006404_93124361.wav,asr,few_shot,28006404,44130352,no_clipping,no_noise,audible_speaker,4,I cannot breathe because of this dull ache below my left shoulder.,I cannot breathe because of this dull ache below my left shoulder.,I cannot breathe because of this dull ache below my left shoulder.,True,1.0,1.0,Heart hurts,Heart hurts,True,1.0,1.0,0.85,Heart hurts | Hard to breath | Shoulder pain,True,False,auto_accept,Dull ache below left shoulder with difficulty breathing.,difficulty breathing | dull ache | chest discomfort,shoulder | chest,high,4,1249120_44194084_86305259.wav | 1249120_44194084_14380548.wav | 1249120_44220382_64348737.wav | 1249120_44246595_71250003.wav,Heart hurts | Injury from sports | Foot ache | Blurry vision,openai/whisper-large-v3-turbo,anthropic/claude-haiku-4.5,1.5405,0.00011111111111111112,0.001754,10.0,,,,
1249120_29289135_23611758.wav,test,data/recordings/test/1249120_29289135_23611758.wav,asr,zero_shot,29289135,44066678,no_clipping,no_noise,audible_speaker,4,I have a problem in the expiration because i have abronchial asthma,I have a problem in the expiration because I have a bronchial asthma.,I have a problem in the expiration because I have a bronchial asthma.,False,0.9926,0.8182,Hard to breath,Hard to breath,True,1.0,1.0,0.85,Hard to breath | Cough | Body feels weak,True,False,auto_accept,Patient reports difficulty with expiration due to bronchial asthma.,difficulty with expiration | bronchial asthma,lungs | airways,medium,0,,,openai/whisper-large-v3-turbo,anthropic/claude-haiku-4.5,1.6391,0.00011111111111111112,0.001579,10.0,,,,
1249120_29289135_23611758.wav,test,data/recordings/test/1249120_29289135_23611758.wav,asr,few_shot,29289135,44066678,no_clipping,no_noise,audible_speaker,4,I have a problem in the expiration because i have abronchial asthma,I have a problem in the expiration because I have a bronchial asthma.,I have a problem in the expiration because I have a bronchial asthma.,False,0.9926,0.8182,Hard to breath,Hard to breath,True,1.0,1.0,0.92,Hard to breath | Cough | Body feels weak,True,False,auto_accept,Patient reports difficulty with expiration due to bronchial asthma.,difficulty with expiration | bronchial asthma,lungs | respiratory system,medium,4,1249120_44220382_52518266.wav | 1249120_44160489_27371028.wav | 1249120_44246595_72677345.wav | 1249120_44176037_102837935.wav,Hard to breath | Back pain | Muscle pain | Head ache,openai/whisper-large-v3-turbo,anthropic/claude-haiku-4.5,1.8203,0.00011111111111111112,0.001743,10.0,,,,
1249120_29289135_45566986.wav,test,data/recordings/test/1249120_29289135_45566986.wav,asr,zero_shot,29289135,44124309,no_clipping,no_noise,audible_speaker,3,i can't see well,I can't see well.,I can't see well.,True,1.0,1.0,Blurry vision,Blurry vision,True,1.0,1.0,0.92,Blurry vision | Body feels weak | Head ache,True,False,auto_accept,Patient reports difficulty seeing clearly.,Blurred or unclear vision,Eyes,medium,0,,,openai/whisper-large-v3-turbo,anthropic/claude-haiku-4.5,1.5093,0.00011111111111111112,0.001501,10.0,,,,
1249120_29289135_45566986.wav,test,data/recordings/test/1249120_29289135_45566986.wav,asr,few_shot,29289135,44124309,no_clipping,no_noise,audible_speaker,3,i can't see well,I can't see well.,I can't see well.,True,1.0,1.0,Blurry vision,Blurry vision,True,1.0,1.0,0.95,Blurry vision | Head ache | Feeling dizzy,True,False,auto_accept,Patient reports difficulty seeing clearly.,blurred vision | visual difficulty,eyes,medium,4,1249120_44220382_96437900.wav | 1249120_44160489_10758647.wav | 1249120_44220382_95370886.wav | 1249120_44246595_71984487.wav,Blurry vision | Head ache | Body feels weak | Injury from sports,openai/whisper-large-v3-turbo,anthropic/claude-haiku-4.5,1.7142,0.00011111111111111112,0.001646,10.0,,,,
1249120_29289135_48463985.wav,test,data/recordings/test/1249120_29289135_48463985.wav,asr,zero_shot,29289135,38202325,no_clipping,light_noise,audible_speaker,3.33,Why is my shoulder aching when I try to pick up the laundry?,Why is my shoulder aching when I try to pick up the laundry?,Why is my shoulder aching when I try to pick up the laundry?,True,1.0,1.0,Shoulder pain,Shoulder pain,True,1.0,1.0,0.95,Shoulder pain | Injury from sports | Muscle pain,True,False,auto_accept,Patient experiencing shoulder pain when attempting to lift laundry.,shoulder aching | pain with lifting,shoulder,low,0,,,openai/whisper-large-v3-turbo,anthropic/claude-haiku-4.5,1.6308,0.00011111111111111112,0.001577,10.0,,,,
