file_name,split,audio_path,transcript_source,method,speaker_id,writer_id,audio_clipping,background_noise_audible,quiet_speaker,overall_quality_of_the_audio,ground_truth_phrase,input_transcript,predicted_transcript,transcript_exact_match,transcript_similarity,transcript_word_overlap,ground_truth_prompt,predicted_clinical_label,clinical_label_exact_match,clinical_label_similarity,clinical_label_word_overlap,confidence,top_3_labels,actual_label_in_top_3,human_review_recommended,human_review_reason,chief_complaint,symptoms,body_parts,acuity,few_shot_example_count,few_shot_example_file_names,few_shot_example_labels,stt_model,extraction_model,chat_latency_seconds,stt_cost,chat_cost,stt_seconds_billed,stt_input_tokens,stt_output_tokens,chat_input_tokens,chat_output_tokens
1249120_44263136_106227417.wav,validate,data/recordings/validate/1249120_44263136_106227417.wav,gold,zero_shot,44263136,44088126,no_clipping,light_noise,audible_speaker,3.67,heart aches so much,heart aches so much,,,,,Heart hurts,Heart hurts,True,1.0,1.0,0.92,Heart hurts | Internal pain | Emotional pain,True,False,auto_accept,Patient reports significant heart pain.,heart ache | severe pain,heart | chest,high,0,,,,anthropic/claude-haiku-4.5,2.4009,,0.001485,,,,,
1249120_44263136_106227417.wav,validate,data/recordings/validate/1249120_44263136_106227417.wav,gold,few_shot,44263136,44088126,no_clipping,light_noise,audible_speaker,3.67,heart aches so much,heart aches so much,,,,,Heart hurts,Heart hurts,True,1.0,1.0,0.95,Heart hurts | Internal pain | Emotional pain,True,False,auto_accept,Patient reports significant heart pain.,heart aches,heart,high,4,1249120_44188922_100192750.wav | 1249120_44246595_38852436.wav | 1249120_44142156_92669868.wav | 1249120_44246595_26959468.wav,Internal pain | Shoulder pain | Feeling cold | Heart hurts,,anthropic/claude-haiku-4.5,1.5458,,0.001595,,,,,
1249120_44263136_22818184.wav,validate,data/recordings/validate/1249120_44263136_22818184.wav,gold,zero_shot,44263136,42082009,no_clipping,light_noise,audible_speaker,3.33,I have a red rash that is itchy on my skin,I have a red rash that is itchy on my skin,,,,,Skin issue,Skin issue,True,1.0,1.0,0.92,Skin issue | Acne | Infected wound,True,False,auto_accept,"Patient presents with a red, itchy rash on the skin.",red rash | itching,skin,low,0,,,,anthropic/claude-haiku-4.5,1.337,,0.001528,,,,,
1249120_44263136_22818184.wav,validate,data/recordings/validate/1249120_44263136_22818184.wav,gold,few_shot,44263136,42082009,no_clipping,light_noise,audible_speaker,3.33,I have a red rash that is itchy on my skin,I have a red rash that is itchy on my skin,,,,,Skin issue,Skin issue,True,1.0,1.0,0.92,Skin issue | Acne | Infected wound,True,False,auto_accept,"Patient presents with a red, itchy rash on the skin.",red rash | itching | pruritus,skin,low,4,1249120_44142156_95959757.wav | 1249120_44160489_102714693.wav | 1249120_44246595_72677345.wav | 1249120_44160489_90541690.wav,Infected wound | Skin issue | Muscle pain | Ear ache,,anthropic/claude-haiku-4.5,1.8618,,0.001699,,,,,
1249120_44263136_31607750.wav,validate,data/recordings/validate/1249120_44263136_31607750.wav,gold,zero_shot,44263136,43755034,no_clipping,light_noise,audible_speaker,3.33,I feel aching on my insides.,I feel aching on my insides.,,,,,Internal pain,Internal pain,True,1.0,1.0,0.75,Internal pain | Stomach ache | Body feels weak,True,True,high_risk_label_low_confidence,Patient reports internal aching sensation.,Internal aching | Discomfort inside body,Internal organs/abdomen,medium,0,,,,anthropic/claude-haiku-4.5,1.5763,,0.001524,,,,,
1249120_44263136_31607750.wav,validate,data/recordings/validate/1249120_44263136_31607750.wav,gold,few_shot,44263136,43755034,no_clipping,light_noise,audible_speaker,3.33,I feel aching on my insides.,I feel aching on my insides.,,,,,Internal pain,Internal pain,True,1.0,1.0,0.85,Internal pain | Stomach ache | Body feels weak,True,False,auto_accept,Patient reports aching sensation in the internal body.,aching | internal discomfort,abdomen | internal organs,medium,4,1249120_44160489_28078826.wav | 1249120_44246595_72597543.wav | 1249120_44246595_25466020.wav | 1249120_44160489_53189650.wav,Knee pain | Neck pain | Internal pain | Back pain,,anthropic/claude-haiku-4.5,2.0629,,0.001662,,,,,
1249120_44263136_34327747.wav,validate,data/recordings/validate/1249120_44263136_34327747.wav,gold,zero_shot,44263136,44150058,no_clipping,light_noise,audible_speaker,3.33,My hair always falls out and i have lost a lot of hair lately,My hair always falls out and i have lost a lot of hair lately,,,,,Hair falling out,Hair falling out,True,1.0,1.0,0.95,Hair falling out | Body feels weak | Skin issue,True,False,auto_accept,Patient reports significant hair loss occurring regularly.,hair loss | hair falling out,hair | scalp,low,0,,,,anthropic/claude-haiku-4.5,1.6702,,0.001564,,,,,
1249120_44263136_34327747.wav,validate,data/recordings/validate/1249120_44263136_34327747.wav,gold,few_shot,44263136,44150058,no_clipping,light_noise,audible_speaker,3.33,My hair always falls out and i have lost a lot of hair lately,My hair always falls out and i have lost a lot of hair lately,,,,,Hair falling out,Hair falling out,True,1.0,1.0,0.95,Hair falling out | Body feels weak | Skin issue,True,False,auto_accept,Patient reports significant hair loss occurring regularly.,hair loss | hair falling out,hair | scalp,low,4,1249120_44220382_104802531.wav | 1249120_44220382_56651795.wav | 1249120_44176037_70844058.wav | 1249120_44160489_107692984.wav,Hair falling out | Knee pain | Neck pain | Cough,,anthropic/claude-haiku-4.5,1.4654,,0.001676,,,,,
1249120_44263136_51762834.wav,validate,data/recordings/validate/1249120_44263136_51762834.wav,gold,zero_shot,44263136,41918114,no_clipping,light_noise,audible_speaker,3.33,My back hurts a lot when I bend,My back hurts a lot when I bend,,,,,Back pain,Back pain,True,1.0,1.0,0.95,Back pain | Muscle pain | Internal pain,True,False,auto_accept,Patient reports significant back pain that worsens with bending.,Pain with bending | Localized back pain,Back,medium,0,,,,anthropic/claude-haiku-4.5,1.2645,,0.001524,,,,,
1249120_44263136_51762834.wav,validate,data/recordings/validate/1249120_44263136_51762834.wav,gold,few_shot,44263136,41918114,no_clipping,light_noise,audible_speaker,3.33,My back hurts a lot when I bend,My back hurts a lot when I bend,,,,,Back pain,Back pain,True,1.0,1.0,0.95,Back pain | Internal pain | Muscle pain,True,False,auto_accept,Patient reports significant back pain exacerbated by bending.,back pain | pain with bending,back,medium,4,1249120_44246595_72846473.wav | 1249120_44246595_53142700.wav | 1249120_44246595_26959468.wav | 1249120_44246595_48215657.wav,Internal pain | Knee pain | Heart hurts | Ear ache,,anthropic/claude-haiku-4.5,1.3877,,0.00165,,,,,
1249120_44263136_49038863.wav,validate,data/recordings/validate/1249120_44263136_49038863.wav,gold,zero_shot,44263136,44066678,no_clipping,light_noise,audible_speaker,3.33,i have a migrain and i took panadol but it doesnÕt help,i have a migrain and i took panadol but it doesnÕt help,,,,,Head ache,Head ache,True,1.0,1.0,0.95,Head ache | Emotional pain | Internal pain,True,False,auto_accept,Patient reports a migraine that has not responded to paracetamol treatment.,Migraine | Pain unresponsive to paracetamol,Head,medium,0,,,,anthropic/claude-haiku-4.5,1.4784,,0.001588,,,,,
1249120_44263136_49038863.wav,validate,data/recordings/validate/1249120_44263136_49038863.wav,gold,few_shot,44263136,44066678,no_clipping,light_noise,audible_speaker,3.33,i have a migrain and i took panadol but it doesnÕt help,i have a migrain and i took panadol but it doesnÕt help,,,,,Head ache,Head ache,True,1.0,1.0,0.95,Head ache | Internal pain | Emotional pain,True,False,auto_accept,Patient has a migraine that is not relieved by panadol.,migraine | headache | pain unresponsive to panadol,head,medium,4,1249120_44142156_61923550.wav | 1249120_44194084_84873413.wav | 1249120_44176037_55272412.wav | 1249120_44246595_46752969.wav,Skin issue | Internal pain | Stomach ache | Injury from sports,,anthropic/claude-haiku-4.5,1.4726,,0.001753,,,,,
1249120_44263136_63958069.wav,validate,data/recordings/validate/1249120_44263136_63958069.wav,gold,zero_shot,44263136,44045955,no_clipping,light_noise,audible_speaker,4,I feel a pain in my back,I feel a pain in my back,,,,,Back pain,Back pain,True,1.0,1.0,0.95,Back pain | Internal pain | Muscle pain,True,False,auto_accept,Patient reports pain in the back.,back pain,back,unknown,0,,,,anthropic/claude-haiku-4.5,1.1238,,0.001452,,,,,
1249120_44263136_63958069.wav,validate,data/recordings/validate/1249120_44263136_63958069.wav,gold,few_shot,44263136,44045955,no_clipping,light_noise,audible_speaker,4,I feel a pain in my back,I feel a pain in my back,,,,,Back pain,Back pain,True,1.0,1.0,0.95,Back pain | Muscle pain | Internal pain,True,False,auto_accept,Patient reports pain in the back.,back pain,back,unknown,4,1249120_44160489_53189650.wav | 1249120_44246595_27538143.wav | 1249120_44220382_45758718.wav | 1249120_44160489_28078826.wav,Back pain | Neck pain | Internal pain | Knee pain,,anthropic/claude-haiku-4.5,1.4465,,0.001583,,,,,
1249120_44263136_46878275.wav,validate,data/recordings/validate/1249120_44263136_46878275.wav,gold,zero_shot,44263136,44045955,no_clipping,light_noise,audible_speaker,3.67,I'm not hearing well I have problem with my ear,I'm not hearing well I have problem with my ear,,,,,Ear ache,Ear ache,True,1.0,1.0,0.85,Ear ache | Internal pain | Head ache,True,False,auto_accept,Patient reports hearing difficulty and ear problems.,Hearing difficulty | Ear problem,Ear,low,0,,,,anthropic/claude-haiku-4.5,1.4333,,0.001511,,,,,
1249120_44263136_46878275.wav,validate,data/recordings/validate/1249120_44263136_46878275.wav,gold,few_shot,44263136,44045955,no_clipping,light_noise,audible_speaker,3.67,I'm not hearing well I have problem with my ear,I'm not hearing well I have problem with my ear,,,,,Ear ache,Ear ache,True,1.0,1.0,0.75,Ear ache | Internal pain | Head ache,True,False,auto_accept,Patient reports hearing difficulty and ear problems.,hearing difficulty | ear problem,ear,low,4,1249120_44160489_90541690.wav | 1249120_44142156_81969965.wav | 1249120_44176037_87479535.wav | 1249120_44160489_27371028.wav,Ear ache | Muscle pain | Shoulder pain | Back pain,,anthropic/claude-haiku-4.5,1.9652,,0.001648,,,,,
1249120_44263136_55671220.wav,validate,data/recordings/validate/1249120_44263136_55671220.wav,gold,zero_shot,44263136,43793610,no_clipping,light_noise,audible_speaker,3.67,i feel that is great pain in my left shoulder,i feel that is great pain in my left shoulder,,,,,Shoulder pain,Shoulder pain,True,1.0,1.0,0.95,Shoulder pain | Muscle pain | Joint pain,True,False,auto_accept,Patient reports severe pain in the left shoulder.,severe pain,left shoulder,medium,0,,,,anthropic/claude-haiku-4.5,1.9123,,0.00148,,,,,
1249120_44263136_55671220.wav,validate,data/recordings/validate/1249120_44263136_55671220.wav,gold,few_shot,44263136,43793610,no_clipping,light_noise,audible_speaker,3.67,i feel that is great pain in my left shoulder,i feel that is great pain in my left shoulder,,,,,Shoulder pain,Shoulder pain,True,1.0,1.0,0.95,Shoulder pain | Muscle pain | Joint pain,True,False,auto_accept,Patient reports severe pain in the left shoulder.,severe pain | left shoulder pain,left shoulder,medium,4,1249120_44160489_24871058.wav | 1249120_44246595_25466020.wav | 1249120_44160489_28078826.wav | 1249120_44246595_72597543.wav,Cough | Internal pain | Knee pain | Neck pain,,anthropic/claude-haiku-4.5,1.3924,,0.001634,,,,,
1249120_44263136_71092044.wav,validate,data/recordings/validate/1249120_44263136_71092044.wav,gold,zero_shot,44263136,44292353,no_clipping,light_noise,audible_speaker,3.67,My body feels like it's in a refrigerator.,My body feels like it's in a refrigerator.,,,,,Feeling cold,Feeling cold,True,1.0,1.0,0.92,Feeling cold | Body feels weak | Feeling dizzy,True,False,auto_accept,"Patient reports feeling extremely cold, describing their body as if it were in a refrigerator.",Feeling cold | chills,whole body,medium,0,,,,anthropic/claude-haiku-4.5,1.4405,,0.001562,,,,,
1249120_44263136_71092044.wav,validate,data/recordings/validate/1249120_44263136_71092044.wav,gold,few_shot,44263136,44292353,no_clipping,light_noise,audible_speaker,3.67,My body feels like it's in a refrigerator.,My body feels like it's in a refrigerator.,,,,,Feeling cold,Feeling cold,True,1.0,1.0,0.92,Feeling cold | Body feels weak | Feeling dizzy,True,False,auto_accept,"Patient reports feeling extremely cold, describing their body as if it were in a refrigerator.",feeling cold | chills,whole body,low,4,1249120_44142156_107416693.wav | 1249120_44220382_62940465.wav | 1249120_44246595_10393597.wav | 1249120_44246595_62065592.wav,Heart hurts | Shoulder pain | Muscle pain | Ear ache,,anthropic/claude-haiku-4.5,1.6121,,0.001721,,,,,
1249120_44263136_78833554.wav,validate,data/recordings/validate/1249120_44263136_78833554.wav,gold,zero_shot,44263136,44124309,no_clipping,light_noise,audible_speaker,3.33,i feel sad,i feel sad,,,,,Emotional pain,Emotional pain,True,1.0,1.0,0.85,Emotional pain | Body feels weak | Head ache,True,False,auto_accept,Patient reports feeling sad.,sadness,,low,0,,,,anthropic/claude-haiku-4.5,1.2755,,0.001443,,,,,
1249120_44263136_78833554.wav,validate,data/recordings/validate/1249120_44263136_78833554.wav,gold,few_shot,44263136,44124309,no_clipping,light_noise,audible_speaker,3.33,i feel sad,i feel sad,,,,,Emotional pain,Emotional pain,True,1.0,1.0,0.92,Emotional pain | Body feels weak | Internal pain,True,False,auto_accept,Patient reports feeling sad.,sadness,,low,4,1249120_44142156_102100267.wav | 1249120_44176037_55180782.wav | 1249120_44246595_25466020.wav | 1249120_44160489_53189650.wav,Emotional pain | Body feels weak | Internal pain | Back pain,,anthropic/claude-haiku-4.5,2.0168,,0.001568,,,,,
1249120_44263136_82626452.wav,validate,data/recordings/validate/1249120_44263136_82626452.wav,gold,zero_shot,44263136,44066678,no_clipping,light_noise,audible_speaker,4,i have a problem in my middle ear made by infection,i have a problem in my middle ear made by infection,,,,,Ear ache,Ear ache,True,1.0,1.0,0.85,Ear ache | Infected wound | Internal pain,True,False,auto_accept,Patient reports an infection in the middle ear causing ear pain.,ear infection | middle ear infection,ear | middle ear,medium,0,,,,anthropic/claude-haiku-4.5,1.4195,,0.001536,,,,,
1249120_44263136_82626452.wav,validate,data/recordings/validate/1249120_44263136_82626452.wav,gold,few_shot,44263136,44066678,no_clipping,light_noise,audible_speaker,4,i have a problem in my middle ear made by infection,i have a problem in my middle ear made by infection,,,,,Ear ache,Ear ache,True,1.0,1.0,0.85,Ear ache | Infected wound | Internal pain,True,False,auto_accept,Patient reports an infection in the middle ear causing pain.,ear pain | infection,middle ear,medium,4,1249120_44160489_90541690.wav | 1249120_44160489_27371028.wav | 1249120_44176037_102837935.wav | 1249120_44220382_25011036.wav,Ear ache | Back pain | Head ache | Joint pain,,anthropic/claude-haiku-4.5,1.6347,,0.001656,,,,,
1249120_44263136_85067361.wav,validate,data/recordings/validate/1249120_44263136_85067361.wav,gold,zero_shot,44263136,34987462,no_clipping,light_noise,audible_speaker,3.33,My throught is so sore.,My throught is so sore.,,,,,Neck pain,Ear ache,False,0.2353,0.0,0.45,Ear ache | Cough | Internal pain,False,True,low_confidence,Patient reports severe throat soreness.,sore throat,throat,low,0,,,,anthropic/claude-haiku-4.5,1.5978,,0.001478,,,,,
1249120_44263136_85067361.wav,validate,data/recordings/validate/1249120_44263136_85067361.wav,gold,few_shot,44263136,34987462,no_clipping,light_noise,audible_speaker,3.33,My throught is so sore.,My throught is so sore.,,,,,Neck pain,Ear ache,False,0.2353,0.0,0.45,Ear ache | Cough | Internal pain,False,True,low_confidence,Patient reports severe sore throat.,sore throat,throat,low,4,1249120_44188922_72628605.wav | 1249120_44197979_83749143.wav | 1249120_44160489_54710844.wav | 1249120_44176037_49505826.wav,Joint pain | Ear ache | Shoulder pain | Feeling cold,,anthropic/claude-haiku-4.5,1.415,,0.001571,,,,,
1249120_44273314_106442057.wav,validate,data/recordings/validate/1249120_44273314_106442057.wav,gold,zero_shot,44273314,43555186,no_clipping,light_noise,audible_speaker,3.33,Sterilizer for the eye,Sterilizer for the eye,,,,,Blurry vision,Blurry vision,True,1.0,1.0,0.45,Blurry vision | Skin issue | Infected wound,True,True,low_confidence|high_risk_label_low_confidence,"Patient mentions sterilizer for the eye, suggesting possible eye irritation or infection concern.",eye irritation | possible infection,eye,unknown,0,,,,anthropic/claude-haiku-4.5,1.5211,,0.001607,,,,,
1249120_44273314_106442057.wav,validate,data/recordings/validate/1249120_44273314_106442057.wav,gold,few_shot,44273314,43555186,no_clipping,light_noise,audible_speaker,3.33,Sterilizer for the eye,Sterilizer for the eye,,,,,Blurry vision,Blurry vision,True,1.0,1.0,0.45,Blurry vision | Skin issue | Infected wound,True,True,low_confidence|high_risk_label_low_confidence,"Patient mentions sterilizer for the eye, suggesting possible eye irritation or vision concerns.",eye irritation | possible vision problems,eye,unknown,4,1249120_44188922_27414258.wav | 1249120_44142156_102100267.wav | 1249120_44220382_11878893.wav | 1249120_44160489_51266275.wav,Stomach ache | Emotional pain | Open wound | Skin issue,,anthropic/claude-haiku-4.5,1.3502,,0.001716,,,,,
1249120_44263136_86205654.wav,validate,data/recordings/validate/1249120_44263136_86205654.wav,gold,zero_shot,44263136,40632132,no_clipping,light_noise,audible_speaker,3.33,"My body feels weak although I eat a lot, why?","My body feels weak although I eat a lot, why?",,,,,Body feels weak,Body feels weak,True,1.0,1.0,0.92,Body feels weak | Feeling cold | Internal pain,True,False,auto_accept,Patient reports generalized body weakness despite adequate food intake.,Generalized weakness | Fatigue,Whole body,medium,0,,,,anthropic/claude-haiku-4.5,1.4481,,0.001527,,,,,
1249120_44263136_86205654.wav,validate,data/recordings/validate/1249120_44263136_86205654.wav,gold,few_shot,44263136,40632132,no_clipping,light_noise,audible_speaker,3.33,"My body feels weak although I eat a lot, why?","My body feels weak although I eat a lot, why?",,,,,Body feels weak,Body feels weak,True,1.0,1.0,0.92,Body feels weak | Internal pain | Feeling dizzy,True,False,auto_accept,Patient reports generalized body weakness despite adequate food intake.,body weakness | fatigue,body,low,4,1249120_44246595_62158232.wav | 1249120_44246595_25957473.wav | 1249120_44220382_104802531.wav | 1249120_44197979_16640086.wav,Stomach ache | Body feels weak | Hair falling out | Internal pain,,anthropic/claude-haiku-4.5,1.8909,,0.001674,,,,,
1249120_44273314_102521547.wav,validate,data/recordings/validate/1249120_44273314_102521547.wav,gold,zero_shot,44273314,44130352,no_clipping,light_noise,audible_speaker,3.67,The worst headache was during a hangover in my twenties: I sincerely thought I was going to die from brain inflammation.,The worst headache was during a hangover in my twenties: I sincerely thought I was going to die from brain inflammation.,,,,,Head ache,Head ache,True,1.0,1.0,0.92,Head ache | Internal pain | Emotional pain,True,False,auto_accept,"Patient reports experiencing severe headaches, with a notable worst episode during a hangover in their twenties accompanied by fear of serious illness.",severe headache | fear of brain inflammation | hangover-related symptoms,head | brain,low,0,,,,anthropic/claude-haiku-4.5,2.0511,,0.001708,,,,,
1249120_44273314_102521547.wav,validate,data/recordings/validate/1249120_44273314_102521547.wav,gold,few_shot,44273314,44130352,no_clipping,light_noise,audible_speaker,3.67,The worst headache was during a hangover in my twenties: I sincerely thought I was going to die from brain inflammation.,The worst headache was during a hangover in my twenties: I sincerely thought I was going to die from brain inflammation.,,,,,Head ache,Head ache,True,1.0,1.0,0.92,Head ache | Internal pain | Emotional pain,True,False,auto_accept,Severe headache experienced during a hangover with concern about brain inflammation.,severe headache | fear of dying | concern about brain inflammation,head | brain,medium,4,1249120_44246595_19400019.wav | 1249120_44246595_34981278.wav | 1249120_44176037_20693902.wav | 1249120_44194084_33388678.wav,Knee pain | Heart hurts | Shoulder pain | Muscle pain,,anthropic/claude-haiku-4.5,1.8276,,0.001766,,,,,
1249120_44273314_13390025.wav,validate,data/recordings/validate/1249120_44273314_13390025.wav,gold,zero_shot,44273314,41918114,no_clipping,no_noise,audible_speaker,3.67,I feel pain inside and I can not identify it,I feel pain inside and I can not identify it,,,,,Internal pain,Internal pain,True,1.0,1.0,0.75,Internal pain | Stomach ache | Emotional pain,True,True,high_risk_label_low_confidence,Patient reports unidentified internal pain.,Internal pain | Unable to localize pain,Abdomen | Internal organs,medium,0,,,,anthropic/claude-haiku-4.5,1.9499,,0.001525,,,,,
1249120_44273314_13390025.wav,validate,data/recordings/validate/1249120_44273314_13390025.wav,gold,few_shot,44273314,41918114,no_clipping,no_noise,audible_speaker,3.67,I feel pain inside and I can not identify it,I feel pain inside and I can not identify it,,,,,Internal pain,Internal pain,True,1.0,1.0,0.75,Internal pain | Stomach ache | Emotional pain,True,True,high_risk_label_low_confidence,Patient reports unidentified internal pain.,internal pain | unable to localize pain,internal,medium,4,1249120_44246595_72597543.wav | 1249120_44160489_24871058.wav | 1249120_44160489_53189650.wav | 1249120_44246595_25466020.wav,Neck pain | Cough | Back pain | Internal pain,,anthropic/claude-haiku-4.5,1.7784,,0.001633,,,,,
1249120_44263136_79226700.wav,validate,data/recordings/validate/1249120_44263136_79226700.wav,gold,zero_shot,44263136,40925305,no_clipping,light_noise,audible_speaker,3.33,I'm very worried that I'll go bald soon. Am I very sick?,I'm very worried that I'll go bald soon. Am I very sick?,,,,,Hair falling out,Hair falling out,True,1.0,1.0,0.85,Hair falling out | Emotional pain | Body feels weak,True,False,auto_accept,Patient reports concern about hair loss and worries about becoming bald.,hair loss | anxiety about hair loss,hair | scalp,low,0,,,,anthropic/claude-haiku-4.5,2.1309,,0.001602,,,,,
1249120_44263136_79226700.wav,validate,data/recordings/validate/1249120_44263136_79226700.wav,gold,few_shot,44263136,40925305,no_clipping,light_noise,audible_speaker,3.33,I'm very worried that I'll go bald soon. Am I very sick?,I'm very worried that I'll go bald soon. Am I very sick?,,,,,Hair falling out,Hair falling out,True,1.0,1.0,0.92,Hair falling out | Emotional pain | Body feels weak,True,False,auto_accept,Patient is experiencing hair loss and expresses concern about potential baldness.,hair falling out | worry about baldness | anxiety,hair | scalp,low,4,1249120_44176037_73192675.wav | 1249120_44194084_64350531.wav | 1249120_44142156_95959757.wav | 1249120_44197979_75966548.wav,Acne | Hard to breath | Infected wound | Head ache,,anthropic/claude-haiku-4.5,3.487,,0.001727,,,,,
1249120_44273314_16303816.wav,validate,data/recordings/validate/1249120_44273314_16303816.wav,gold,zero_shot,44273314,44066678,no_clipping,light_noise,audible_speaker,3.67,i have a problem in my middle ear made by infection,i have a problem in my middle ear made by infection,,,,,Ear ache,Ear ache,True,1.0,1.0,0.85,Ear ache | Infected wound | Internal pain,True,False,auto_accept,Patient reports an infection in the middle ear causing ear pain.,ear infection | middle ear infection,ear | middle ear,medium,0,,,,anthropic/claude-haiku-4.5,1.5053,,0.001536,,,,,
1249120_44273314_16303816.wav,validate,data/recordings/validate/1249120_44273314_16303816.wav,gold,few_shot,44273314,44066678,no_clipping,light_noise,audible_speaker,3.67,i have a problem in my middle ear made by infection,i have a problem in my middle ear made by infection,,,,,Ear ache,Ear ache,True,1.0,1.0,0.85,Ear ache | Infected wound | Internal pain,True,False,auto_accept,Patient reports an infection in the middle ear causing pain.,ear pain | infection,middle ear,medium,4,1249120_44160489_90541690.wav | 1249120_44160489_27371028.wav | 1249120_44176037_102837935.wav | 1249120_44220382_25011036.wav,Ear ache | Back pain | Head ache | Joint pain,,anthropic/claude-haiku-4.5,1.4155,,0.001656,,,,,
1249120_44273314_21492329.wav,validate,data/recordings/validate/1249120_44273314_21492329.wav,gold,zero_shot,44273314,44045955,no_clipping,no_noise,audible_speaker,3.33,I have a pain in my muscle,I have a pain in my muscle,,,,,Muscle pain,Muscle pain,True,1.0,1.0,0.95,Muscle pain | Internal pain | Joint pain,True,False,auto_accept,Patient reports muscle pain.,muscle pain,muscle,low,0,,,,anthropic/claude-haiku-4.5,1.3657,,0.001447,,,,,
1249120_44273314_21492329.wav,validate,data/recordings/validate/1249120_44273314_21492329.wav,gold,few_shot,44273314,44045955,no_clipping,no_noise,audible_speaker,3.33,I have a pain in my muscle,I have a pain in my muscle,,,,,Muscle pain,Muscle pain,True,1.0,1.0,0.95,Muscle pain | Injury from sports | Joint pain,True,False,auto_accept,Patient reports pain in the muscle.,muscle pain,muscle,low,4,1249120_44176037_102837935.wav | 1249120_44246595_72677345.wav | 1249120_44160489_90541690.wav | 1249120_44197979_28707699.wav,Head ache | Muscle pain | Ear ache | Internal pain,,anthropic/claude-haiku-4.5,1.5074,,0.001606,,,,,
1249120_44273314_26783687.wav,validate,data/recordings/validate/1249120_44273314_26783687.wav,gold,zero_shot,44273314,43755034,no_clipping,light_noise,audible_speaker,4,My knee catches and hurts when I first stand up after sitting.,My knee catches and hurts when I first stand up after sitting.,,,,,Knee pain,Knee pain,True,1.0,1.0,0.92,Knee pain | Joint pain | Injury from sports,True,False,auto_accept,Patient experiences knee pain and catching sensation when standing up after prolonged sitting.,knee catches | knee pain on standing | pain after sitting,knee,low,0,,,,anthropic/claude-haiku-4.5,1.4933,,0.001609,,,,,
1249120_44273314_26783687.wav,validate,data/recordings/validate/1249120_44273314_26783687.wav,gold,few_shot,44273314,43755034,no_clipping,light_noise,audible_speaker,4,My knee catches and hurts when I first stand up after sitting.,My knee catches and hurts when I first stand up after sitting.,,,,,Knee pain,Knee pain,True,1.0,1.0,0.95,Knee pain | Joint pain | Injury from sports,True,False,auto_accept,Knee pain and catching sensation when standing up after prolonged sitting.,knee catches | knee hurts | pain on standing,knee,low,4,1249120_44246595_53142700.wav | 1249120_44246595_72846473.wav | 1249120_44246595_26715904.wav | 1249120_44246595_26959468.wav,Knee pain | Internal pain | Neck pain | Heart hurts,,anthropic/claude-haiku-4.5,1.4458,,0.001698,,,,,
1249120_44273314_57161236.wav,validate,data/recordings/validate/1249120_44273314_57161236.wav,gold,zero_shot,44273314,44045955,no_clipping,light_noise,audible_speaker,4,I can't walk well I have an ache in my foot,I can't walk well I have an ache in my foot,,,,,Foot ache,Foot ache,True,1.0,1.0,0.95,Foot ache | Injury from sports | Joint pain,True,False,auto_accept,Patient reports foot ache that is affecting their ability to walk.,Foot ache | Difficulty walking,Foot,medium,0,,,,anthropic/claude-haiku-4.5,1.5158,,0.001548,,,,,
1249120_44273314_57161236.wav,validate,data/recordings/validate/1249120_44273314_57161236.wav,gold,few_shot,44273314,44045955,no_clipping,light_noise,audible_speaker,4,I can't walk well I have an ache in my foot,I can't walk well I have an ache in my foot,,,,,Foot ache,Foot ache,True,1.0,1.0,0.95,Foot ache | Injury from sports | Joint pain,True,False,auto_accept,Patient reports foot ache affecting their ability to walk.,ache in foot | difficulty walking,foot,low,4,1249120_44220382_68839138.wav | 1249120_44160489_103212940.wav | 1249120_44220382_96437900.wav | 1249120_44188922_37008932.wav,Emotional pain | Foot ache | Blurry vision | Body feels weak,,anthropic/claude-haiku-4.5,1.5531,,0.001677,,,,,
1249120_44273314_35569629.wav,validate,data/recordings/validate/1249120_44273314_35569629.wav,gold,zero_shot,44273314,42082009,no_clipping,light_noise,audible_speaker,3.33,I have a red rash that is itchy on my skin,I have a red rash that is itchy on my skin,,,,,Skin issue,Skin issue,True,1.0,1.0,0.92,Skin issue | Acne | Infected wound,True,False,auto_accept,"Patient presents with a red, itchy rash on the skin.",red rash | itching,skin,low,0,,,,anthropic/claude-haiku-4.5,2.2802,,0.001528,,,,,
1249120_44273314_35569629.wav,validate,data/recordings/validate/1249120_44273314_35569629.wav,gold,few_shot,44273314,42082009,no_clipping,light_noise,audible_speaker,3.33,I have a red rash that is itchy on my skin,I have a red rash that is itchy on my skin,,,,,Skin issue,Skin issue,True,1.0,1.0,0.92,Skin issue | Acne | Infected wound,True,False,auto_accept,"Patient presents with a red, itchy rash on the skin.",red rash | itching | pruritus,skin,low,4,1249120_44142156_95959757.wav | 1249120_44160489_102714693.wav | 1249120_44246595_72677345.wav | 1249120_44160489_90541690.wav,Infected wound | Skin issue | Muscle pain | Ear ache,,anthropic/claude-haiku-4.5,1.3774,,0.001699,,,,,
1249120_44273314_67775131.wav,validate,data/recordings/validate/1249120_44273314_67775131.wav,gold,zero_shot,44273314,41918114,no_clipping,light_noise,audible_speaker,4.33,My back hurts a lot when I bend,My back hurts a lot when I bend,,,,,Back pain,Back pain,True,1.0,1.0,0.95,Back pain | Muscle pain | Internal pain,True,False,auto_accept,Patient reports significant back pain that worsens with bending.,Pain with bending | Localized back pain,Back,medium,0,,,,anthropic/claude-haiku-4.5,1.6639,,0.001524,,,,,
